"Id_Customer","Y","Customer_Type","BirthDate","Customer_Open_Date","P_Client","Educational_Level","Marital_Status","Number_Of_Dependant","Years_At_Residence","Net_Annual_Income","Years_At_Business","Prod_Sub_Category","Prod_Decision_Date","Source","Type_Of_Residence","Nb_Of_Products","Prod_Closed_Date","Prod_Category"
3524,0,"Non Existing Client","26/08/1986","26/09/2011","NP_Client","University","Single",0,1,"36",1,"C","27/09/2011","Sales","Owned",1,"","B"
2440,1,"Existing Client","08/11/1965","15/08/2011","NP_Client","University","Married",3,11,"30",2,"C","24/08/2011","Sales","Owned",1,"30/04/2012","L"
2488,0,"Non Existing Client","06/08/1982","14/08/2011","NP_Client","University","Married",2,1,"36",1,"C","16/08/2011","Sales","Owned",2,"26/03/2013","B"
8853,0,"Existing Client","20/05/1987","21/06/2007","NP_Client","University","Single",0,22,"18",2,"C","05/04/2012","Sales","Owned",1,"","B"
2081,0,"Existing Client","14/07/1980","23/12/2010","NP_Client","Master/PhD","Married",0,30,"50",10,"G","21/08/2011","Sales","Owned",1,"","C"
5289,0,"Existing Client","06/10/1986","07/08/2011","P_Client","University","Single",0,10,"24",11,"C","11/12/2011","Branch","Parents",1,"30/05/2013","B"
4539,0,"Non Existing Client","21/06/1977","14/10/2011","NP_Client","University","Married",2,7,"54",7,"C","09/11/2011","Branch","Owned",1,"","D"
2571,0,"Non Existing Client","11/09/1985","21/08/2011","NP_Client","University","Single",0,15,"20",1,"C","22/08/2011","Sales","Owned",1,"","B"
6061,0,"Existing Client","19/04/1986","25/03/2010","P_Client","University","Single",0,8,"42",2,"C","02/01/2012","Branch","Parents",1,"","G"
113,0,"Non Existing Client","01/10/1984","01/05/2011","NP_Client","University","Married",1,25,"24",3,"C","05/05/2011","Branch","Old rent",1,"","B"
3148,1,"Non Existing Client","20/06/1967","11/09/2011","NP_Client","University","Married",0,15,"30",1,"C","12/09/2011","Sales","Owned",1,"28/02/2013","B"
2314,0,"Non Existing Client","18/10/1977","28/06/2011","NP_Client","Master/PhD","Single",0,2,"186",5,"G","25/07/2011","Branch","Owned",1,"","K"
4497,0,"Existing Client","08/05/1985","02/07/2006","NP_Client","University","Married",1,2,"50",3,"C","19/10/2011","Branch","Owned",1,"","D"
5466,0,"Non Existing Client","21/07/1987","22/11/2011","NP_Client","University","Single",0,3,"27,54",2,"C","01/12/2011","Branch","Owned",2,"30/05/2013","K"
7676,0,"Existing Client","06/02/1969","26/02/2012","NP_Client","University","Married",0,30,"18",2,"C","27/02/2012","Sales","Owned",1,"30/05/2013","B"
6240,0,"Non Existing Client","30/10/1960","10/08/2000","NP_Client","University","Married",3,4,"60",10,"C","05/01/2012","Branch","Owned",1,"","B"
6154,0,"Existing Client","16/07/1983","28/11/2011","NP_Client","Master/PhD","Single",0,20,"50",10,"C","11/01/2012","Sales","Owned",1,"","C"
509,0,"Existing Client","11/11/1970","02/10/2005","NP_Client","University","Married",3,30,"90",16,"C","26/06/2011","Branch","Old rent",1,"","B"
6841,0,"Non Existing Client","09/11/1963","24/01/2012","NP_Client","University","Married",0,10,"36",1,"C","30/01/2012","Sales","Owned",1,"","B"
6681,0,"Non Existing Client","20/08/1952","17/01/2012","NP_Client","University","Married",0,15,"36",1,"C","18/01/2012","Sales","Owned",1,"","B"
7056,0,"Existing Client","07/12/1966","29/04/2010","NP_Client","University","Married",0,10,"36",3,"C","26/02/2012","Sales","Owned",1,"25/08/2012","B"
8581,0,"Non Existing Client","11/01/1990","19/03/2012","NP_Client","University","Single",0,10,"36",3,"C","21/03/2012","Sales","Owned",1,"","D"
3064,0,"Existing Client","01/10/1982","05/09/2011","NP_Client","University","Single",0,29,"36",5,"C","13/09/2011","Branch","Old rent",1,"","L"
8944,0,"Existing Client","10/11/1979","27/05/2010","NP_Client","Master/PhD","Married",0,9,"18",2,"G","22/04/2012","Sales","Owned",1,"","C"
6935,0,"Existing Client","23/10/1967","12/10/2005","NP_Client","University","Married",3,5,"1200",18,"P","20/02/2012","Branch","Owned",1,"","E"
3700,0,"Existing Client","03/04/1974","31/03/2009","NP_Client","University","Married",0,10,"50",5,"G","04/10/2011","Sales","Owned",1,"","C"
225,0,"Non Existing Client","25/02/1985","04/05/2011","NP_Client","University","Married",0,20,"18",2,"C","05/05/2011","Sales","Owned",1,"","B"
2255,0,"Non Existing Client","25/05/1965","28/07/2011","NP_Client","University","Married",4,13,"20",1,"C","31/07/2011","Sales","Owned",1,"","B"
19,0,"Existing Client","20/11/1958","23/02/2006","NP_Client","University","Married",0,20,"36",6,"C","23/05/2011","Sales","Owned",1,"30/05/2013","B"
6639,0,"Non Existing Client","30/06/1982","16/01/2012","NP_Client","University","Married",0,15,"36",1,"C","17/01/2012","Sales","Owned",1,"","B"
6010,0,"Existing Client","24/09/1954","11/06/2008","NP_Client","University","Married",0,20,"18",2,"C","05/01/2012","Sales","Owned",1,"","B"
169,0,"Existing Client","21/03/1974","26/04/2011","NP_Client","University","Married",3,40,"19,272",4,"C","23/05/2011","Sales","Owned",2,"30/12/2012","L"
899,0,"Non Existing Client","10/11/1947","12/06/2011","NP_Client","University","Married",2,9,"20",1,"C","23/06/2011","Sales","Owned",1,"","B"
1286,0,"Existing Client","01/11/1969","06/05/2010","P_Client","University","Married",3,5,"102,336",1,"G","26/07/2011","Branch","Owned",1,"","G"
8006,0,"Existing Client","25/05/1947","26/04/2011","NP_Client","Master/PhD","Married",2,4,"120",22,"G","05/03/2012","Branch","Owned",1,"","B"
3215,0,"Non Existing Client","16/01/1959","13/09/2011","NP_Client","University","Married",0,15,"30",1,"C","19/09/2011","Sales","Owned",1,"","B"
3493,0,"Non Existing Client","06/09/1976","25/09/2011","NP_Client","University","Married",2,9,"18",2,"C","26/09/2011","Sales","Owned",1,"","B"
5386,0,"Non Existing Client","09/08/1981","28/11/2011","NP_Client","University","Married",0,2,"18",2,"C","29/11/2011","Sales","Owned",1,"","B"
8173,0,"Non Existing Client","01/01/1963","28/02/2012","NP_Client","University","Married",2,1,"36",1,"C","29/02/2012","Sales","Owned",1,"","D"
4794,0,"Non Existing Client","25/05/1966","30/10/2011","NP_Client","University","Married",2,45,"50",10,"C","31/10/2011","Sales","Owned",1,"","B"
4550,0,"Existing Client","12/08/1953","07/11/2007","NP_Client","University","Married",0,10,"36",3,"G","24/11/2011","Sales","Owned",1,"","C"
8805,0,"Existing Client","21/07/1961","20/03/1989","NP_Client","University","Married",0,10,"36",3,"G","19/03/2012","Sales","Owned",1,"","B"
5582,0,"Non Existing Client","30/09/1978","06/12/2011","NP_Client","University","Married",3,12,"25",1,"C","07/12/2011","Sales","Owned",1,"","D"
6169,0,"Existing Client","24/07/1976","11/12/2011","NP_Client","University","Married",0,1,"36",1,"C","10/01/2012","Sales","Owned",1,"","L"
1480,0,"Non Existing Client","05/04/1969","10/07/2011","NP_Client","University","Married",2,12,"18",2,"C","19/07/2011","Sales","Owned",1,"","B"
5908,0,"Existing Client","12/11/1974","27/10/2002","NP_Client","University","Married",2,38,"25",1,"C","11/12/2011","Sales","Owned",1,"","B"
9265,0,"Non Existing Client","11/11/1985","03/04/2012","NP_Client","University","Married",3,26,"18",2,"C","09/04/2012","Sales","Owned",1,"","B"
7393,0,"Non Existing Client","21/02/1985","09/02/2012","NP_Client","University","Single",0,1,"36",1,"C","12/02/2012","Sales","Owned",1,"","B"
60,0,"Existing Client","12/06/1979","12/10/2008","NP_Client","University","Married",4,3,"18",1,"C","04/05/2011","Sales","Owned",1,"","B"
2389,1,"Non Existing Client","03/01/1978","20/07/2011","NP_Client","University","Married",2,10,"20",1,"C","10/08/2011","Branch","Owned",1,"30/04/2012","B"
5607,1,"Non Existing Client","26/07/1958","07/12/2011","NP_Client","University","Married",0,15,"30",1,"C","14/12/2011","Sales","Owned",1,"28/06/2012","B"
9090,0,"Non Existing Client","04/07/1967","26/03/2012","NP_Client","University","Married",0,12,"50",10,"C","28/03/2012","Sales","Owned",1,"","B"
2140,0,"Existing Client","30/03/1962","07/06/2011","NP_Client","University","Married",0,12,"18",2,"C","16/08/2011","Sales","Owned",1,"","B"
3040,0,"Non Existing Client","14/06/1985","23/08/2011","NP_Client","University","Married",1,16,"18",2,"C","28/08/2011","Sales","Owned",1,"","B"
6504,0,"Non Existing Client","25/04/1984","10/01/2012","NP_Client","University","Married",2,20,"30",0,"C","11/01/2012","Branch","Old rent",1,"","B"
7037,0,"Existing Client","01/10/1953","16/09/2009","P_Client","Master/PhD","Married",3,27,"214,6",2,"G","14/02/2012","Branch","Owned",1,"","G"
7750,0,"Existing Client","18/11/1967","07/07/2004","NP_Client","University","Married",3,2,"18",2,"C","08/02/2012","Sales","Owned",1,"","B"
1335,1,"Existing Client","28/07/1973","12/05/2011","NP_Client","University","Married",2,15,"27,6",4,"C","21/07/2011","Branch","Old rent",1,"31/10/2012","L"
7919,0,"Existing Client","15/03/1979","12/05/2009","NP_Client","Master/PhD","Married",0,10,"50",10,"C","27/03/2012","Sales","Owned",1,"","C"
4593,0,"Existing Client","09/04/1968","04/11/2009","NP_Client","University","Married",0,1,"20",1,"C","14/11/2011","Sales","Owned",1,"15/07/2012","B"
6630,0,"Non Existing Client","01/01/1981","16/01/2012","NP_Client","University","Married",0,15,"36",1,"C","17/01/2012","Sales","Owned",1,"","B"
1562,0,"Non Existing Client","21/05/1971","13/07/2011","NP_Client","University","Married",0,7,"18",2,"C","18/07/2011","Sales","Owned",2,"","B"
6571,0,"Non Existing Client","28/06/1979","12/01/2012","NP_Client","University","Single",0,30,"25",1,"C","15/01/2012","Sales","Owned",1,"","B"
4872,0,"Non Existing Client","29/10/1960","09/11/2011","NP_Client","University","Divorced",1,22,"18",2,"C","10/11/2011","Sales","Owned",1,"","B"
6407,0,"Non Existing Client","21/01/1989","03/01/2012","NP_Client","University","Single",0,1,"36",1,"C","05/01/2012","Sales","Owned",1,"","D"
4590,0,"Existing Client","09/06/1951","04/10/2009","NP_Client","University","Married",3,30,"36",30,"C","02/11/2011","Sales","Owned",1,"","B"
7783,0,"Existing Client","23/07/1971","13/10/2004","NP_Client","University","Married",0,10,"36",3,"C","11/03/2012","Sales","Owned",1,"","B"
9441,0,"Non Existing Client","06/10/1974","19/04/2012","NP_Client","University","Married",0,20,"50",20,"C","22/04/2012","Sales","Owned",1,"","B"
1425,0,"Non Existing Client","31/07/1976","05/07/2011","NP_Client","University","Married",2,10,"36",1,"C","06/07/2011","Sales","Owned",1,"","B"
9144,0,"Non Existing Client","01/01/1969","01/04/2012","NP_Client","University","Married",3,10,"36",3,"C","04/04/2012","Sales","Owned",1,"","B"
5550,0,"Non Existing Client","10/10/1975","05/12/2011","NP_Client","University","Single",0,1,"36",1,"C","06/12/2011","Sales","Owned",1,"","B"
1575,0,"Non Existing Client","14/01/1953","17/07/2011","NP_Client","University","Married",0,1,"36",1,"C","19/07/2011","Sales","Owned",1,"","B"
3801,0,"Existing Client","04/03/1981","28/02/2011","P_Client","University","Single",0,4,"60,3",4,"C","18/10/2011","Branch","Company",1,"","H"
6108,0,"Existing Client","05/09/1959","15/03/2011","NP_Client","University","Married",0,21,"18",2,"C","09/01/2012","Sales","Owned",1,"","B"
2139,0,"Existing Client","01/10/1972","02/06/2011","P_Client","Diploma","Married",2,5,"23,76",4,"C","11/08/2011","Branch","Owned",1,"","H"
372,0,"Non Existing Client","21/01/1979","12/05/2011","NP_Client","University","Married",1,15,"30",1,"C","25/05/2011","Sales","Owned",1,"","B"
4730,0,"Existing Client","01/12/1963","26/10/2011","NP_Client","University","Married",0,10,"36",3,"G","14/11/2011","Sales","Owned",1,"20/05/2013","C"
2580,0,"Non Existing Client","26/08/1986","22/08/2011","NP_Client","University","Single",0,10,"24",10,"C","23/08/2011","Branch","Parents",1,"","B"
8975,0,"Existing Client","01/01/1985","25/05/2011","P_Client","Master/PhD","Single",2,27,"86,4",2,"G","09/04/2012","Branch","Owned",1,"","H"
9325,0,"Non Existing Client","19/10/1978","09/04/2012","NP_Client","University","Married",0,15,"36",1,"C","11/04/2012","Sales","Owned",1,"","D"
5874,0,"Non Existing Client","02/08/1957","15/12/2011","NP_Client","University","Married",0,1,"25",1,"C","21/12/2011","Sales","Owned",1,"","B"
2040,0,"Existing Client","17/09/1954","25/08/2010","NP_Client","University","Married",4,16,"54",8,"C","17/08/2011","Sales","Owned",1,"","L"
438,0,"Non Existing Client","06/12/1971","24/05/2011","NP_Client","University","Married",2,10,"36",10,"C","25/05/2011","Sales","Owned",2,"07/04/2013","B"
3268,0,"Non Existing Client","07/01/1983","19/09/2011","NP_Client","University","Married",0,4,"18",2,"C","19/09/2011","Sales","Owned",1,"14/11/2011","B"
8692,0,"Non Existing Client","08/09/1967","25/03/2012","NP_Client","University","Single",0,30,"18",2,"C","26/03/2012","Sales","Owned",1,"","B"
4383,0,"Non Existing Client","18/06/1976","23/10/2011","NP_Client","University","Married",0,10,"18",2,"C","25/10/2011","Sales","Owned",1,"21/02/2013","D"
4793,0,"Non Existing Client","11/02/1985","25/10/2011","NP_Client","University","Married",0,15,"50",1,"G","31/10/2011","Sales","Owned",1,"","C"
6897,0,"Existing Client","10/08/1974","26/09/2004","P_Client","University","Married",2,1,"25",1,"C","22/01/2012","Sales","Owned",1,"","B"
6927,0,"Existing Client","05/09/1964","28/02/2005","P_Client","Master/PhD","Widowed",2,20,"200",25,"P","27/02/2012","Branch","Owned",1,"","E"
7353,0,"Non Existing Client","05/12/1971","08/02/2012","NP_Client","University","Married",4,1,"36",1,"C","09/02/2012","Sales","Owned",1,"","B"
10,0,"Existing Client","06/05/1984","25/08/2005","NP_Client","University","Single",0,14,"18",1,"C","17/05/2011","Branch","Owned",1,"04/04/2012","B"
4038,0,"Non Existing Client","10/10/1967","05/10/2011","NP_Client","University","Married",0,7,"18",2,"C","05/10/2011","Branch","Owned",2,"24/06/2012","B"
9392,0,"Non Existing Client","21/05/1950","17/04/2012","NP_Client","University","Married",1,22,"80",2,"C","18/04/2012","Sales","Owned",1,"","D"
1504,0,"Non Existing Client","13/06/1967","13/07/2011","NP_Client","University","Married",0,5,"20",1,"C","14/07/2011","Sales","Owned",1,"","B"
7375,0,"Non Existing Client","02/05/1960","08/02/2012","NP_Client","University","Married",3,51,"18",2,"C","11/02/2012","Sales","Owned",1,"","B"
5224,0,"Existing Client","10/08/1984","11/11/2009","NP_Client","University","Single",0,10,"36",3,"C","20/12/2011","Sales","Owned",2,"27/12/2012","B"
7061,0,"Existing Client","10/07/1963","16/06/2010","P_Client","University","Married",2,3,"45",23,"C","14/02/2012","Branch","Owned",1,"","G"
6173,0,"Non Existing Client","14/01/1982","11/12/2011","NP_Client","University","Married",2,8,"36",8,"C","17/01/2012","Sales","Owned",1,"","B"
3357,0,"Non Existing Client","14/07/1980","19/09/2011","NP_Client","University","Married",3,11,"18",2,"C","20/09/2011","Sales","Owned",1,"","D"
2338,0,"Existing Client","11/05/1970","07/08/2011","NP_Client","University","Married",3,10,"24",0,"C","24/08/2011","Branch","Owned",1,"","B"
8921,0,"Existing Client","25/10/1962","17/12/2009","NP_Client","Secondary or Less","Married",1,18,"33,6",25,"G","02/04/2012","Branch","Owned",1,"","B"
1554,0,"Non Existing Client","26/11/1983","13/07/2011","NP_Client","University","Single",0,28,"18",2,"C","18/07/2011","Sales","Old rent",2,"","B"
21,0,"Existing Client","09/12/1970","03/05/2006","NP_Client","University","Married",0,10,"36",1,"C","26/05/2011","Sales","Owned",1,"","B"
1298,0,"Existing Client","19/01/1965","28/07/2010","NP_Client","University","Married",2,20,"20",1,"C","25/07/2011","Sales","Owned",1,"","B"
3780,0,"Existing Client","04/01/1958","20/10/2010","NP_Client","University","Married",2,3,"18",2,"G","03/10/2011","Sales","Owned",1,"","C"
1128,0,"Non Existing Client","03/09/1953","19/06/2011","NP_Client","University","Single",0,10,"36",3,"C","28/06/2011","Sales","Old rent",1,"","D"
4517,0,"Existing Client","21/11/1976","15/01/2006","NP_Client","University","Married",2,10,"36",12,"C","14/11/2011","Sales","Owned",2,"06/09/2012","B"
3132,1,"Non Existing Client","01/08/1979","08/09/2011","NP_Client","University","Married",2,5,"18",1,"C","11/09/2011","Sales","Owned",1,"24/07/2012","B"
788,0,"Non Existing Client","02/08/1985","05/06/2011","NP_Client","University","Single",0,20,"18",1,"C","06/06/2011","Sales","Owned",1,"","B"
8268,0,"Non Existing Client","24/01/1982","04/03/2012","NP_Client","University","Married",0,1,"36",1,"C","05/03/2012","Sales","Owned",1,"","B"
1393,0,"Non Existing Client","18/02/1962","03/07/2011","NP_Client","University","Married",4,15,"20",1,"C","04/07/2011","Sales","Owned",1,"","B"
1280,0,"Existing Client","25/08/1975","18/04/2010","P_Client","University","Married",2,36,"36",6,"C","14/07/2011","Sales","Old rent",1,"","B"
3551,0,"Existing Client","15/02/1960","25/08/2003","NP_Client","University","Married",0,15,"96",1,"G","22/09/2011","Branch","Owned",2,"","L"
2211,0,"Non Existing Client","30/09/1985","24/07/2011","NP_Client","Master/PhD","Single",0,10,"5,088",1,"C","14/08/2011","Branch","Owned",2,"03/03/2013","D"
2025,0,"Existing Client","21/08/1964","05/07/2010","NP_Client","Master/PhD","Married",2,1,"20",1,"C","23/08/2011","Sales","Owned",1,"","C"
6581,0,"Non Existing Client","09/11/1981","30/11/2011","NP_Client","University","Single",0,25,"25",1,"C","15/01/2012","Sales","Owned",2,"26/03/2013","B"
8912,0,"Existing Client","27/04/1980","16/06/2009","P_Client","University","Married",0,3,"54",5,"C","29/03/2012","Sales","Owned",1,"","B"
1389,0,"Non Existing Client","21/03/1981","03/07/2011","NP_Client","Master/PhD","Married",2,5,"20",1,"C","04/07/2011","Sales","Owned",1,"","B"
9028,0,"Existing Client","09/11/1973","15/03/2012","NP_Client","University","Married",2,15,"240",15,"G","02/04/2012","Branch","Owned",1,"","C"
7365,0,"Non Existing Client","16/12/1959","08/02/2012","NP_Client","University","Married",0,15,"36",1,"C","12/02/2012","Sales","Owned",1,"22/10/2012","B"
4523,0,"Existing Client","09/11/1957","27/04/2006","NP_Client","Master/PhD","Married",2,4,"50",10,"G","24/10/2011","Sales","Owned",1,"","C"
7293,0,"Non Existing Client","29/12/1960","06/02/2012","NP_Client","University","Married",0,13,"18",2,"C","07/02/2012","Sales","Owned",1,"","B"
4224,0,"Non Existing Client","17/07/1961","13/10/2011","NP_Client","University","Married",0,1,"36",1,"C","23/10/2011","Sales","Owned",1,"","B"
6796,1,"Non Existing Client","28/08/1977","22/01/2012","NP_Client","University","Married",2,1,"25",1,"C","24/01/2012","Sales","Owned",1,"29/11/2012","B"
6546,0,"Non Existing Client","01/09/1966","10/01/2012","NP_Client","University","Married",2,10,"36",1,"C","11/01/2012","Sales","Owned",1,"","B"
